query,ground_truth
"The following given embeddings correspond to ""standing"": [[-19.875343, 11.35852, -2.532636]], and the following given embeddings correspond to ""stair up"": [[10.952114, -7.9432225, 0.84085405]]; classify the embedding [-1.4005048,-9.652031,8.952734] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-13.091911, -16.935686, 2.638056]], and the following given embeddings correspond to ""stair up"": [[-4.3432164, 10.527526, 0.4694981]]; classify the embedding [-1.4331154,-9.797401,8.1397] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-1.5546155, -1.0402557, 1.3924607]], and the following given embeddings correspond to ""stair up"": [[-3.762064, -4.4541526, 7.6542063]]; classify the embedding [-22.004072,3.6925645,-2.4890974] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-7.528823, -14.805338, 3.9403806]], and the following given embeddings correspond to ""stair up"": [[18.78794, -1.4831775, -4.3329215]]; classify the embedding [-6.0232763,12.302867,-5.5943727] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-6.5565634, 13.120388, -4.675706]], and the following given embeddings correspond to ""stair up"": [[16.362076, -0.58662605, 1.1977109]]; classify the embedding [-2.4107466,-8.816361,8.178936] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-1.9304234, -8.206371, 7.574687]], and the following given embeddings correspond to ""stair up"": [[-0.3642133, 9.977153, 0.8042128]]; classify the embedding [-1.7061821,-7.415171,4.7482395] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-22.359512, 0.73153603, -3.6182938]], and the following given embeddings correspond to ""stair up"": [[0.67489296, -2.2582264, -3.9487698]]; classify the embedding [-2.7909849,-8.637181,8.016503] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-6.3148136, 11.378683, -2.8485053]], and the following given embeddings correspond to ""stair up"": [[4.301041, -6.8651257, 0.7221517]]; classify the embedding [-6.038569,12.843604,-4.9693465] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-6.6683726, -14.192827, 2.8827772]], and the following given embeddings correspond to ""stair up"": [[5.128075, 4.2916503, -4.607848]]; classify the embedding [-2.3764734,-8.176355,7.4574003] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-7.462645, -14.18713, 4.72064]], and the following given embeddings correspond to ""stair up"": [[0.9578328, -3.7271276, -3.6694016]]; classify the embedding [-2.3242543,-9.241929,8.231583] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-5.4675064, -14.793106, 5.382954]], and the following given embeddings correspond to ""stair up"": [[1.8711098, -3.9620337, 3.161463]]; classify the embedding [-5.8746004,11.391978,-5.1722765] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-8.809947, -14.638377, 4.6497335]], and the following given embeddings correspond to ""stair up"": [[2.381388, -4.7264056, 3.791069]]; classify the embedding [-5.774995,12.454895,-5.184774] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-9.277186, 10.421233, 1.9681888]], and the following given embeddings correspond to ""stair up"": [[2.7246008, 7.9644666, 1.8544654]]; classify the embedding [-2.793873,-9.068133,7.917484] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-12.513758, -17.19655, 1.7423397]], and the following given embeddings correspond to ""stair up"": [[-0.5586514, 9.771966, 1.0155506]]; classify the embedding [-6.4326706,12.37581,-5.26852] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-5.8548975, 9.834416, 0.071526416]], and the following given embeddings correspond to ""stair up"": [[-0.88485986, 3.628911, 3.0514624]]; classify the embedding [-6.174657,11.981951,-4.6038313] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-7.62051, 10.699587, -0.93181634]], and the following given embeddings correspond to ""stair up"": [[10.809397, 3.025938, -8.941742]]; classify the embedding [-6.5565634,13.120388,-4.675706] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-6.358018, 12.178693, 1.0567602]], and the following given embeddings correspond to ""stair up"": [[6.1568046, -9.511732, -1.1273421]]; classify the embedding [-5.0116706,13.117919,-5.3604712] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-2.192041, -10.162603, 7.7857676]], and the following given embeddings correspond to ""stair up"": [[8.957976, -4.731013, -0.2940196]]; classify the embedding [-2.2874415,-11.056123,7.7138433] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-15.933696, -15.741813, 1.8337858]], and the following given embeddings correspond to ""stair up"": [[-1.9389948, -1.3109565, 0.80462724]]; classify the embedding [-2.4141426,-9.216177,9.177763] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-7.3819737, -17.103474, 3.0287902]], and the following given embeddings correspond to ""stair up"": [[11.127473, -3.1625519, -4.3604555]]; classify the embedding [-1.9304234,-8.206371,7.574687] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-1.6279054, -9.868437, 7.314156]], and the following given embeddings correspond to ""stair up"": [[5.987224, -8.558666, -0.67431283]]; classify the embedding [-5.110527,13.147405,-5.3878355] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-4.128685, -10.808922, 5.0148754]], and the following given embeddings correspond to ""stair up"": [[1.2618127, -6.6769447, 0.48193598]]; classify the embedding [2.3787487,6.2600727,-2.7713537] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-10.0356245, -15.320769, 1.79455]], and the following given embeddings correspond to ""stair up"": [[12.194308, -2.0946207, 4.502528]]; classify the embedding [2.5958133,0.042817593,1.5860664] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.192041, -10.162603, 7.7857676]], and the following given embeddings correspond to ""stair up"": [[9.455602, 7.0047216, -5.607159]]; classify the embedding [0.4979557,1.3878721,0.24394257] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.159327, 12.234781, -9.361606]], and the following given embeddings correspond to ""stair up"": [[-0.7180374, -7.3320413, 4.727454]]; classify the embedding [11.288486,-7.44477,-3.0735765] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-1.5546155, -1.0402557, 1.3924607]], and the following given embeddings correspond to ""stair up"": [[8.771728, 12.999912, 0.19616431]]; classify the embedding [3.934787,13.383424,-2.6817408] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.3148136, 11.378683, -2.8485053]], and the following given embeddings correspond to ""stair up"": [[10.390672, 5.8721724, -3.6277726]]; classify the embedding [1.0525753,0.50810283,-0.26560366] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.0681877, 9.790453, 0.97423667]], and the following given embeddings correspond to ""stair up"": [[16.0487, -8.978434, 4.027952]]; classify the embedding [16.912477,-3.235187,-3.5991638] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.336286, 9.78199, 3.530838]], and the following given embeddings correspond to ""stair up"": [[9.644475, -0.016901731, -2.10455]]; classify the embedding [3.1536472,-8.330482,2.9447107] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.36702, -14.566842, 1.2891302]], and the following given embeddings correspond to ""stair up"": [[7.9150443, 12.278261, -0.14413916]]; classify the embedding [8.529201,14.793776,-0.15563272] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.92388, -16.455135, 0.27122477]], and the following given embeddings correspond to ""stair up"": [[19.181248, -4.0704165, -2.471332]]; classify the embedding [-0.3642133,9.977153,0.8042128] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.895171, -17.328102, 3.1125197]], and the following given embeddings correspond to ""stair up"": [[8.957976, -4.731013, -0.2940196]]; classify the embedding [0.06274014,9.873896,0.6084659] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-11.140451, -17.496899, 2.8300972]], and the following given embeddings correspond to ""stair up"": [[4.233124, -6.0991025, 1.2856151]]; classify the embedding [9.633384,-3.9465306,-2.3553934] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.513758, -17.19655, 1.7423397]], and the following given embeddings correspond to ""stair up"": [[4.3689303, 3.567343, -4.4287496]]; classify the embedding [6.1568046,-9.511732,-1.1273421] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-11.262393, -17.499128, 2.3185098]], and the following given embeddings correspond to ""stair up"": [[1.420233, -4.7220173, -0.062221278]]; classify the embedding [7.9150443,12.278261,-0.14413916] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.159327, 12.234781, -9.361606]], and the following given embeddings correspond to ""stair up"": [[16.797787, 2.1997852, -1.6163076]]; classify the embedding [10.952114,-7.9432225,0.84085405] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.8091, -6.0552397, 4.857189]], and the following given embeddings correspond to ""stair up"": [[1.1446074, 2.2228663, 2.6964433]]; classify the embedding [-3.781025,-2.036189,-6.1530204] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.8091, -6.0552397, 4.857189]], and the following given embeddings correspond to ""stair up"": [[2.6544316, 9.70425, -3.394741]]; classify the embedding [-1.9389948,-1.3109565,0.80462724] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-21.191793, 1.3573496, -4.1702437]], and the following given embeddings correspond to ""stair up"": [[0.35082415, -7.2051373, 1.9277172]]; classify the embedding [2.7246008,7.9644666,1.8544654] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-13.091911, -16.935686, 2.638056]], and the following given embeddings correspond to ""stair up"": [[14.108046, -8.866877, 2.28777]]; classify the embedding [-2.1702974,-0.9680836,0.35844314] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.8350263, 9.768978, 3.4514666]], and the following given embeddings correspond to ""stair up"": [[0.67489296, -2.2582264, -3.9487698]]; classify the embedding [14.622521,2.741276,4.013584] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.809947, -14.638377, 4.6497335]], and the following given embeddings correspond to ""stair up"": [[5.9224944, 11.321736, -4.6509724]]; classify the embedding [2.8623035,1.3958572,-3.878762] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.538515, 11.089098, -0.37739292]], and the following given embeddings correspond to ""stair up"": [[5.0436964, 11.693573, 0.87736416]]; classify the embedding [3.7439692,-4.7142587,-4.1776857] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.8108244, -15.243396, 4.81361]], and the following given embeddings correspond to ""stair up"": [[2.583823, -6.7209964, -4.568378]]; classify the embedding [17.644073,-2.3282566,-5.906137] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.318173, -13.857077, 4.1905146]], and the following given embeddings correspond to ""stair up"": [[3.1363564, 2.262559, 1.2576461]]; classify the embedding [5.3056493,8.763551,1.0182186] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.49651, -17.411568, 3.1271803]], and the following given embeddings correspond to ""stair up"": [[3.0704174, -5.9949684, -5.3147464]]; classify the embedding [1.4261878,0.3818283,1.1762723] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.3148136, 11.378683, -2.8485053]], and the following given embeddings correspond to ""stair up"": [[1.2618127, -6.6769447, 0.48193598]]; classify the embedding [13.250242,-5.433144,0.47684467] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.3294544, -18.2057, 4.475576]], and the following given embeddings correspond to ""stair up"": [[10.952114, -7.9432225, 0.84085405]]; classify the embedding [6.255146,6.1540813,-0.11757997] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[0.7629742, -5.870728, 0.16043195]], and the following given embeddings correspond to ""stair up"": [[0.80905616, 0.63582695, -3.360045]]; classify the embedding [11.868331,-3.8525243,0.6570398] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-9.090987, 9.172022, 2.357026]], and the following given embeddings correspond to ""stair up"": [[1.1446074, 2.2228663, 2.6964433]]; classify the embedding [8.257145,-4.33747,1.6608537] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.318173, -13.857077, 4.1905146]], and the following given embeddings correspond to ""stair up"": [[3.1110346, -5.4715304, -3.6324499]]; classify the embedding [5.852301,-7.06379,-0.9732031] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-15.9717045, -15.878621, -0.96401054]], and the following given embeddings correspond to ""stair up"": [[9.540121, 6.7893233, -2.4436073]]; classify the embedding [10.390672,5.8721724,-3.6277726] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.022517, -14.687983, 4.5636034]], and the following given embeddings correspond to ""stair up"": [[7.424555, 13.5688715, 2.3579524]]; classify the embedding [3.440768,9.60944,-2.5115368] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.318173, -13.857077, 4.1905146]], and the following given embeddings correspond to ""stair up"": [[10.809397, 3.025938, -8.941742]]; classify the embedding [9.695298,11.572062,-3.5230484] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[5.233715, 9.744867, -7.6435018]], and the following given embeddings correspond to ""stair up"": [[18.77563, -1.1593846, -4.4646916]]; classify the embedding [1.0044202,6.5826797,0.04899336] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-1.9304234, -8.206371, 7.574687]], and the following given embeddings correspond to ""stair up"": [[3.934787, 13.383424, -2.6817408]]; classify the embedding [2.6544316,9.70425,-3.394741] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.6683726, -14.192827, 2.8827772]], and the following given embeddings correspond to ""stair up"": [[5.973533, -6.6316485, 1.4689665]]; classify the embedding [14.673911,2.6923718,3.8922546] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-22.359512, 0.73153603, -3.6182938]], and the following given embeddings correspond to ""stair up"": [[5.5510893, 5.2610497, -0.088751815]]; classify the embedding [7.7810397,13.446871,2.555253] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.793873, -9.068133, 7.917484]], and the following given embeddings correspond to ""stair up"": [[-0.5586514, 9.771966, 1.0155506]]; classify the embedding [3.106459,14.298995,-0.2211462] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.513758, -17.19655, 1.7423397]], and the following given embeddings correspond to ""stair up"": [[10.676406, -5.050098, 1.9487063]]; classify the embedding [11.359806,-0.88301724,0.21102722] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.8108244, -15.243396, 4.81361]], and the following given embeddings correspond to ""stair up"": [[7.7810397, 13.446871, 2.555253]]; classify the embedding [-1.5037013,4.3792133,4.2309356] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.169936, 10.262311, -0.5013732]], and the following given embeddings correspond to ""stair up"": [[16.362076, -0.58662605, 1.1977109]]; classify the embedding [18.537086,-3.1653807,1.2087562] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.648128, 11.058937, -0.28320703]], and the following given embeddings correspond to ""stair up"": [[18.78794, -1.4831775, -4.3329215]]; classify the embedding [0.4708899,9.162864,0.49467072] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.3764734, -8.176355, 7.4574003]], and the following given embeddings correspond to ""stair up"": [[4.3502607, 15.756514, -1.8994246]]; classify the embedding [5.0436964,11.693573,0.87736416] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.0116706, 13.117919, -5.3604712]], and the following given embeddings correspond to ""stair up"": [[-0.7050519, 3.4156346, 2.8249516]]; classify the embedding [7.8583736,0.07811177,-1.5329976] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-1.6279054, -9.868437, 7.314156]], and the following given embeddings correspond to ""stair up"": [[7.108564, -4.42916, -2.5523462]]; classify the embedding [16.0487,-8.978434,4.027952] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.21362, -12.753669, 7.7144876]], and the following given embeddings correspond to ""stair up"": [[11.340279, -0.43830305, 2.941627]]; classify the embedding [4.4831696,-5.616101,1.5785171] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-10.052943, -15.347761, 0.7400281]], and the following given embeddings correspond to ""stair up"": [[5.852301, -7.06379, -0.9732031]]; classify the embedding [0.48389515,-5.1054463,-2.4862483] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.6683726, -14.192827, 2.8827772]], and the following given embeddings correspond to ""stair up"": [[5.128075, 4.2916503, -4.607848]]; classify the embedding [4.5138197,2.4697175,2.2806938] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.8091, -6.0552397, 4.857189]], and the following given embeddings correspond to ""stair up"": [[11.259581, 5.4933667, 1.6827875]]; classify the embedding [5.9224944,11.321736,-4.6509724] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[0.6442189, 1.3253101, -2.888863]], and the following given embeddings correspond to ""stair up"": [[-0.3642133, 9.977153, 0.8042128]]; classify the embedding [1.056772,8.419645,0.7439484] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.4675064, -14.793106, 5.382954]], and the following given embeddings correspond to ""stair up"": [[7.9150443, 12.278261, -0.14413916]]; classify the embedding [2.1441805,-5.01501,-4.45989] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-13.091911, -16.935686, 2.638056]], and the following given embeddings correspond to ""stair up"": [[1.8711098, -3.9620337, 3.161463]]; classify the embedding [0.86954254,0.26191387,2.2746909] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.3819737, -17.103474, 3.0287902]], and the following given embeddings correspond to ""stair up"": [[-15.41346, 10.610155, -7.029238]]; classify the embedding [5.6267686,1.3316461,2.6420166] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-15.712567, -16.211521, -0.8822415]], and the following given embeddings correspond to ""stair up"": [[1.5687175, -0.23296447, 0.9018724]]; classify the embedding [5.531261,5.646287,-4.3246107] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.9163523, -10.932824, 4.1123724]], and the following given embeddings correspond to ""stair up"": [[7.1923747, -7.917599, -0.5440061]]; classify the embedding [8.636195,6.8217573,-4.945773] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.344084, -15.410754, 0.7905166]], and the following given embeddings correspond to ""stair up"": [[10.390672, 5.8721724, -3.6277726]]; classify the embedding [-0.5586514,9.771966,1.0155506] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.255832, -14.292418, 4.842058]], and the following given embeddings correspond to ""stair up"": [[9.3300295, 13.05275, -1.1578351]]; classify the embedding [-17.927776,9.447332,-4.842709] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.538515, 11.089098, -0.37739292]], and the following given embeddings correspond to ""stair up"": [[5.973533, -6.6316485, 1.4689665]]; classify the embedding [11.127473,-3.1625519,-4.3604555] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.775437, 11.878767, -3.54489]], and the following given embeddings correspond to ""stair up"": [[5.5303717, -2.493812, -0.9075637]]; classify the embedding [15.357872,0.14822584,-0.8518651] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.970864, 10.167045, -2.2375138]], and the following given embeddings correspond to ""stair up"": [[5.6267686, 1.3316461, 2.6420166]]; classify the embedding [-0.27825892,1.5273794,-3.218431] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
