query,ground_truth
"The following given embeddings correspond to ""walking upstairs"": [[-25.10742, 5.125669], [-26.877647, 7.019086], [-11.786198, 9.327398]], and the following given embeddings correspond to ""standing"": [[-0.38804618, -26.179089], [-6.3888345, -10.574955], [-1.4998946, -15.854186]]; classify the embedding [-12.163771,-10.816486] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-11.019561, 10.882301], [-23.680086, 12.583479], [-11.6371765, 14.594176]], and the following given embeddings correspond to ""standing"": [[6.7115145, -21.572144], [-5.2038627, -21.720722], [-3.7737896, -16.363657]]; classify the embedding [3.270566,-23.429531] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-9.903596, 26.033176], [-1.9106822, 19.663305], [-23.918737, 12.886848]], and the following given embeddings correspond to ""standing"": [[6.1139703, -18.154724], [5.7946258, -23.510479], [-5.1564293, -23.875608]]; classify the embedding [0.09049499,-26.603556] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-18.801952, 13.567216], [-25.469833, 9.565675], [-16.341951, 16.949923]], and the following given embeddings correspond to ""standing"": [[6.898418, -15.975768], [-3.6057417, -18.842138], [5.2877793, -21.681921]]; classify the embedding [3.457969,-26.278334] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-9.903596, 26.033176], [-26.877647, 7.019086], [-11.703899, 13.600154]], and the following given embeddings correspond to ""standing"": [[-6.9715166, -11.976806], [-6.3888345, -10.574955], [1.1470101, -22.985207]]; classify the embedding [2.21717,-24.798624] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-2.7764535, 21.51868], [-26.75123, 7.0553517], [-26.925472, 10.948633]], and the following given embeddings correspond to ""standing"": [[-7.5649247, -12.308547], [-1.7765061, -13.543594], [-7.167243, -23.013578]]; classify the embedding [6.1139703,-18.154724] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-26.75123, 7.0553517], [-16.647497, 7.66493], [-12.224311, 10.59824]], and the following given embeddings correspond to ""standing"": [[-0.029218443, -26.943766], [2.514203, -14.380582], [-7.8371773, -21.094934]]; classify the embedding [-11.245486,-9.953906] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-27.174917, 7.922465], [-10.999353, 13.075417], [-11.667809, 11.078466]], and the following given embeddings correspond to ""standing"": [[-1.1379516, -17.909557], [5.7946258, -23.510479], [-7.011606, -17.220846]]; classify the embedding [0.5966125,-25.538857] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-16.647497, 7.66493], [-22.562931, 5.157091], [-25.532173, 11.909289]], and the following given embeddings correspond to ""standing"": [[-8.137624, -10.475516], [3.270566, -23.429531], [-4.8480935, -19.351532]]; classify the embedding [5.2877793,-21.681921] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-12.224311, 10.59824], [-9.821461, 10.517828], [-18.739454, 15.036408]], and the following given embeddings correspond to ""standing"": [[4.686016, -30.14473], [-11.245486, -9.953906], [-13.245776, -11.5026245]]; classify the embedding [0.42132166,-28.212082] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-12.224311, 10.59824], [-9.938932, 9.697947], [-26.99212, 7.3564434]], and the following given embeddings correspond to ""standing"": [[2.7068744, -19.517391], [3.292781, -21.060204], [0.20240755, -19.649248]]; classify the embedding [3.056152,-24.06641] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-11.545695, 9.505371], [-25.532173, 11.909289], [-26.925472, 10.948633]], and the following given embeddings correspond to ""standing"": [[-7.5971336, -15.70254], [-11.225599, -12.580521], [-3.8615415, -22.56889]]; classify the embedding [-1.0285378,-29.839577] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-1.9106822, 19.663305], [-11.786198, 9.327398], [-16.647497, 7.66493]], and the following given embeddings correspond to ""standing"": [[-7.2232, -19.534014], [6.898418, -15.975768], [-9.059019, -25.79015]]; classify the embedding [-10.538013,-10.854899] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-11.786198, 9.327398], [-26.75123, 7.0553517], [-26.58731, 11.489656]], and the following given embeddings correspond to ""standing"": [[-10.297834, -15.458884], [2.6919582, -30.555603], [-8.135369, -24.714966]]; classify the embedding [-11.352449,-11.656187] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-25.469833, 9.565675], [-11.6371765, 14.594176], [-11.703899, 13.600154]], and the following given embeddings correspond to ""standing"": [[-0.029218443, -26.943766], [-6.9715166, -11.976806], [-7.2232, -19.534014]]; classify the embedding [-0.4221817,-24.698587] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-18.521212, 16.51115], [-11.545695, 9.505371], [-5.560883, 24.658054]], and the following given embeddings correspond to ""standing"": [[-11.245486, -9.953906], [-10.538013, -10.854899], [-8.507037, -23.675472]]; classify the embedding [-0.38804618,-26.179089] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-11.786198, 9.327398], [-25.10742, 5.125669], [-22.562931, 5.157091]], and the following given embeddings correspond to ""standing"": [[-8.137624, -10.475516], [-0.88970447, -19.435606], [-9.423665, -5.431859]]; classify the embedding [-7.5971336,-15.70254] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-19.453993, 4.76599], [-12.224311, 10.59824], [-25.532173, 11.909289]], and the following given embeddings correspond to ""standing"": [[0.6431374, -20.298145], [-7.167243, -23.013578], [4.4955587, -27.268408]]; classify the embedding [-0.029218443,-26.943766] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-5.560883, 24.658054], [-18.521212, 16.51115], [-19.453993, 4.76599]], and the following given embeddings correspond to ""standing"": [[2.514203, -14.380582], [-9.423665, -5.431859], [3.7352402, -18.743303]]; classify the embedding [2.1271844,-27.017937] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-1.6527507, 22.14561], [-19.310556, 16.019463], [-10.573148, 14.615795]], and the following given embeddings correspond to ""standing"": [[-0.38804618, -26.179089], [6.898418, -15.975768], [5.8532214, -13.513204]]; classify the embedding [-1.8086722,-26.882647] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-25.179623, 5.2739477], [-26.58731, 11.489656], [-25.469833, 9.565675]], and the following given embeddings correspond to ""standing"": [[-1.4998946, -15.854186], [-7.5649247, -12.308547], [-4.8480935, -19.351532]]; classify the embedding [-14.221484,-15.392422] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-18.97258, 14.580915], [-18.521212, 16.51115], [-17.649618, 6.7299747]], and the following given embeddings correspond to ""standing"": [[-6.167612, -20.587278], [6.1139703, -18.154724], [3.292781, -21.060204]]; classify the embedding [4.4955587,-27.268408] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-9.903596, 26.033176], [-19.310556, 16.019463], [-16.647497, 7.66493]], and the following given embeddings correspond to ""standing"": [[3.270566, -23.429531], [-1.4998946, -15.854186], [-2.0152125, -30.238617]]; classify the embedding [0.3692806,-27.107492] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-18.801952, 13.567216], [-26.925472, 10.948633], [-9.821461, 10.517828]], and the following given embeddings correspond to ""standing"": [[3.457969, -26.278334], [3.7352402, -18.743303], [-0.029218443, -26.943766]]; classify the embedding [-1.7451919,-25.57503] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-25.77722, 7.6843185], [-16.647497, 7.66493], [-26.58731, 11.489656]], and the following given embeddings correspond to ""standing"": [[2.6050432, -21.64601], [-1.0285378, -29.839577], [3.056152, -24.06641]]; classify the embedding [4.686016,-30.14473] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-11.667809, 11.078466], [-17.085665, 17.091076], [-11.392027, 10.348717]], and the following given embeddings correspond to ""standing"": [[-9.423665, -5.431859], [-7.5649247, -12.308547], [-0.30827728, -15.194513]]; classify the embedding [-9.672583,-17.206732] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-12.224311, 10.59824], [-1.9106822, 19.663305], [-18.88329, 16.586163]], and the following given embeddings correspond to ""standing"": [[-3.7737896, -16.363657], [-11.245486, -9.953906], [0.5966125, -25.538857]]; classify the embedding [-12.700918,-17.05095] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-9.821461, 10.517828], [-20.17554, 7.178261], [-26.75123, 7.0553517]], and the following given embeddings correspond to ""standing"": [[-0.4221817, -24.698587], [-8.507037, -23.675472], [4.4955587, -27.268408]]; classify the embedding [-11.602644,-12.630606] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-11.6371765, 14.594176], [-11.392027, 10.348717], [-25.469833, 9.565675]], and the following given embeddings correspond to ""standing"": [[5.2877793, -21.681921], [2.1400592, -28.876638], [4.686016, -30.14473]]; classify the embedding [-2.0152125,-30.238617] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-2.7764535, 21.51868], [-21.540411, 6.1713576], [-25.210358, 7.992878]], and the following given embeddings correspond to ""standing"": [[3.270566, -23.429531], [-9.059019, -25.79015], [-1.7765061, -13.543594]]; classify the embedding [-3.1004782,-25.6334] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-9.938932, 9.697947], [-25.179623, 5.2739477], [-19.310556, 16.019463]], and the following given embeddings correspond to ""standing"": [[-3.6057417, -18.842138], [-8.583038, -20.128769], [-1.7765061, -13.543594]]; classify the embedding [5.7946258,-23.510479] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-25.468723, 6.167914], [-9.903596, 26.033176], [-2.7764535, 21.51868]], and the following given embeddings correspond to ""standing"": [[-7.167243, -23.013578], [4.645065, -22.891973], [0.5966125, -25.538857]]; classify the embedding [-0.15393946,-31.613182] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
"The following given embeddings correspond to ""walking upstairs"": [[-18.521212, 16.51115], [-19.310556, 16.019463], [-26.58731, 11.489656]], and the following given embeddings correspond to ""standing"": [[-6.05866, -10.8738785], [-6.899336, -21.73333], [2.6919582, -30.555603]]; classify the embedding [2.1400592,-28.876638] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is manhattan distance. Answer in one word.",Standing
