query,ground_truth
"The following given embeddings correspond to ""running"": [[40.65437, 23.670313]], and the following given embeddings correspond to ""walking"": [[35.71123, -18.67631]]; classify the embedding [36.80915,-14.251609] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[39.885212, 24.831379]], and the following given embeddings correspond to ""walking"": [[35.80029, -27.840511]]; classify the embedding [18.299555,-18.606882] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[38.251728, 23.126282]], and the following given embeddings correspond to ""walking"": [[7.358926, -18.369814]]; classify the embedding [47.29738,-14.226713] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[41.30956, 18.779577]], and the following given embeddings correspond to ""walking"": [[9.779218, -21.664537]]; classify the embedding [15.475532,-27.513376] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[43.316364, 16.149607]], and the following given embeddings correspond to ""walking"": [[10.873066, -6.8854556]]; classify the embedding [7.2449784,-3.3163252] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[41.469093, 16.527523]], and the following given embeddings correspond to ""walking"": [[44.271248, -13.104292]]; classify the embedding [8.397523,-3.5051088] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[40.808594, 19.100851]], and the following given embeddings correspond to ""walking"": [[-17.861944, -9.886624]]; classify the embedding [17.976797,2.3336117] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[45.123966, 24.720675]], and the following given embeddings correspond to ""walking"": [[41.52037, -26.456902]]; classify the embedding [33.47587,-16.21089] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[44.614357, 19.670942]], and the following given embeddings correspond to ""walking"": [[34.15771, -25.815626]]; classify the embedding [36.140812,-15.075164] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[45.06938, 23.310162]], and the following given embeddings correspond to ""walking"": [[-11.999757, -13.603289]]; classify the embedding [39.019417,-13.783734] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[45.015457, 24.849972]], and the following given embeddings correspond to ""walking"": [[31.055307, -16.708323]]; classify the embedding [1.711304,-8.498527] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[44.347523, 18.978119]], and the following given embeddings correspond to ""walking"": [[-27.956968, -18.650179]]; classify the embedding [35.80029,-27.840511] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[37.61507, 23.135216]], and the following given embeddings correspond to ""walking"": [[-22.808475, -13.543297]]; classify the embedding [0.6246182,-9.280774] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[39.64635, 22.48858]], and the following given embeddings correspond to ""walking"": [[41.202457, -18.828058]]; classify the embedding [41.14196,-19.97557] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[46.164448, 21.831503]], and the following given embeddings correspond to ""walking"": [[36.270527, -25.63713]]; classify the embedding [-0.9418201,-11.044966] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[40.808594, 19.100851]], and the following given embeddings correspond to ""walking"": [[37.07578, -15.304108]]; classify the embedding [-18.852898,-0.15829043] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[39.566772, 19.1194]], and the following given embeddings correspond to ""walking"": [[24.540928, -9.636911]]; classify the embedding [35.304634,-15.7059355] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[45.268414, 20.253239]], and the following given embeddings correspond to ""walking"": [[17.11914, -1.2316215]]; classify the embedding [41.52037,-26.456902] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[52.454994, -10.533586]], and the following given embeddings correspond to ""walking"": [[2.9466689, -10.171804]]; classify the embedding [44.650093,-19.553457] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[46.487278, 23.03697]], and the following given embeddings correspond to ""walking"": [[34.808086, -17.616337]]; classify the embedding [-0.9714226,-9.515898] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[47.12347, 21.36826]], and the following given embeddings correspond to ""walking"": [[4.0075107, -9.26025]]; classify the embedding [13.161567,-21.197258] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[42.308662, 24.38351]], and the following given embeddings correspond to ""walking"": [[-0.9418201, -11.044966]]; classify the embedding [33.4977,-14.859808] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[37.50333, 22.209463]], and the following given embeddings correspond to ""walking"": [[7.8888583, -24.870554]]; classify the embedding [14.460935,-2.0825872] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[44.29344, 17.186693]], and the following given embeddings correspond to ""walking"": [[1.711304, -8.498527]]; classify the embedding [-7.1619444,5.4088507] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[38.914585, 23.843584]], and the following given embeddings correspond to ""walking"": [[28.96809, -23.314028]]; classify the embedding [38.607384,-7.876857] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
"The following given embeddings correspond to ""running"": [[40.65437, 23.670313]], and the following given embeddings correspond to ""walking"": [[-4.725772, 25.040297]]; classify the embedding [40.819656,-27.154585] as either ""running"" or ""walking"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking
